product_name_en	product_name_da	product_name_de	product_name_fr	product_name_it	product_name_nl	product_name_pl	product_name_fi	product_name_es	product_name_sv	product_url_en	product_url_da	product_url_de	product_url_fr	product_url_it	product_url_nl	product_url_pl	product_url_fi	product_url_es	product_url_sv	style_en	style_da	style_de	style_fr	style_it	style_nl	style_pl	style_fi	style_es	style_sv	category	environment_image_1	environment_image_2	environment_image_3
Canvas print - Views	Lærred - Views	Leinwandbild - Views	Toile - Views	Stampe su tela - Views	Canvas schilderi - Views	Obraz na płótnie - Views	Canvas taulu - Views	Lienzo - Views	Canvastavla Views - Tavla	https://wamaya.local/en/product/canvas-print-views/	https://wamaya.local/da/product/laerred-views/	https://wamaya.local/de/product/leinwandbild-views/	https://wamaya.local/fr/product/toile-views/	https://wamaya.local/it/product/stampe-su-tela-views/	https://wamaya.local/nl/product/canvas-schilderi-views/	https://wamaya.local/pl/product/obraz-na-plotnie-views/	https://wamaya.local/fi/product/canvas-taulu-views/	https://wamaya.local/es/product/lienzo-views/	https://wamaya.local/product/canvastavla-views-tavla/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Black Friday	https://pictufy.com/api/interiors.php?p=2469807&i=1521	https://pictufy.com/api/interiors.php?p=2469807&i=999	
Canvas print - Powder Days	Lærred - Powder Days	Leinwandbild - Powder Days	Toile - Powder Days	Stampe su tela - Powder Days	Canvas schilderi - Powder Days	Obraz na płótnie - Powder Days	Canvas taulu - Powder Days	Lienzo - Powder Days	Canvastavla Powder Days - Tavla	https://wamaya.local/en/product/canvas-print-powder-days/	https://wamaya.local/da/product/laerred-powder-days/	https://wamaya.local/de/product/leinwandbild-powder-days/	https://wamaya.local/fr/product/toile-powder-days/	https://wamaya.local/it/product/stampe-su-tela-powder-days/	https://wamaya.local/nl/product/canvas-schilderi-powder-days/	https://wamaya.local/pl/product/obraz-na-plotnie-powder-days/	https://wamaya.local/fi/product/canvas-taulu-powder-days/	https://wamaya.local/es/product/lienzo-powder-days/	https://wamaya.local/product/canvastavla-powder-days-tavla/	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Rea canvastavlor	https://pictufy.com/api/interiors.php?p=2644210&i=1079	https://pictufy.com/api/interiors.php?p=2644210&i=94	
Canvas print - Abstract Blue Shapes No2 Print	Lærred - Abstract Blue Shapes No2 Print	Leinwandbild - Abstract Blue Shapes No2 Print	Toile - Abstract Blue Shapes No2 Print	Stampe su tela - Abstract Blue Shapes No2 Print	Canvas schilderi - Abstract Blue Shapes No2 Print	Obraz na płótnie - Abstract Blue Shapes No2 Print	Canvas taulu - Abstract Blue Shapes No2 Print	Lienzo - Abstract Blue Shapes No2 Print	Canvastavla Abstract Blue Shapes No2 Print - Tavla	https://wamaya.local/en/product/canvas-print-abstract-blue-shapes-no2-print/	https://wamaya.local/da/product/laerred-abstract-blue-shapes-no2-print/	https://wamaya.local/de/product/leinwandbild-abstract-blue-shapes-no2-print/	https://wamaya.local/fr/product/toile-abstract-blue-shapes-no2-print/	https://wamaya.local/it/product/stampe-su-tela-abstract-blue-shapes-no2-print/	https://wamaya.local/nl/product/canvas-schilderi-abstract-blue-shapes-no2-print/	https://wamaya.local/pl/product/obraz-na-plotnie-abstract-blue-shapes-no2-print/	https://wamaya.local/fi/product/canvas-taulu-abstract-blue-shapes-no2-print/	https://wamaya.local/es/product/lienzo-abstract-blue-shapes-no2-print/	https://wamaya.local/product/canvastavla-abstract-blue-shapes-no2-print-tavla/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Abstrakt	https://pictufy.com/api/interiors.php?p=2960932&i=1079	https://pictufy.com/api/interiors.php?p=2960932&i=94	
Canvas print - Peony 3	Lærred - Peony 3	Leinwandbild - Peony 3	Toile - Peony 3	Stampe su tela - Peony 3	Canvas schilderi - Peony 3	Obraz na płótnie - Peony 3	Canvas taulu - Peony 3	Lienzo - Peony 3	Canvastavla Peony 3 - Tavla	https://wamaya.local/en/product/canvas-print-peony-3/	https://wamaya.local/da/product/laerred-peony-3/	https://wamaya.local/de/product/leinwandbild-peony-3/	https://wamaya.local/fr/product/toile-peony-3/	https://wamaya.local/it/product/stampe-su-tela-peony-3/	https://wamaya.local/nl/product/canvas-schilderi-peony-3/	https://wamaya.local/pl/product/obraz-na-plotnie-peony-3/	https://wamaya.local/fi/product/canvas-taulu-peony-3/	https://wamaya.local/es/product/lienzo-peony-3/	https://wamaya.local/product/canvastavla-peony-3-tavla/	Minimalist	Minimalistisk	Minimalistisch	Minimaliste	Minimalist	Minimalist	Minimalist	Minimalistinen	Minimalista	Minimalistisk	Blommor	https://pictufy.com/api/interiors.php?p=2558821&i=1079	https://pictufy.com/api/interiors.php?p=2558821&i=94	
Canvas print - Banana Leaf Black &amp; White I	Lærred - Banana Leaf Black &amp; White I	Leinwandbild - Banana Leaf Black &amp; White I	Toile - Banana Leaf Black &amp; White I	Stampe su tela - Banana Leaf Black &amp; White I	Canvas schilderi - Banana Leaf Black &amp; White I	Obraz na płótnie - Banana Leaf Black &amp; White I	Canvas taulu - Banana Leaf Black &amp; White I	Lienzo - Banana Leaf Black &amp; White I	Canvastavla Banana Leaf Black &amp; White I - Tavla	https://wamaya.local/en/product/canvas-print-banana-leaf-black-white-i/	https://wamaya.local/da/product/laerred-banana-leaf-black-white-i/	https://wamaya.local/de/product/leinwandbild-banana-leaf-black-white-i/	https://wamaya.local/fr/product/toile-banana-leaf-black-white-i/	https://wamaya.local/it/product/stampe-su-tela-banana-leaf-black-white-i/	https://wamaya.local/nl/product/canvas-schilderi-banana-leaf-black-white-i/	https://wamaya.local/pl/product/obraz-na-plotnie-banana-leaf-black-white-i/	https://wamaya.local/fi/product/canvas-taulu-banana-leaf-black-white-i/	https://wamaya.local/es/product/lienzo-banana-leaf-black-white-i/	https://wamaya.local/product/canvastavla-banana-leaf-black-white-i-tavla/	Minimalist	Minimalistisk	Minimalistisch	Minimaliste	Minimalist	Minimalist	Minimalist	Minimalistinen	Minimalista	Minimalistisk	Botaniska	https://pictufy.com/api/interiors.php?p=2594411&i=1079	https://pictufy.com/api/interiors.php?p=2594411&i=94	
Canvas print - A Silent Moment	Lærred - A Silent Moment	Leinwandbild - A Silent Moment	Toile - A Silent Moment	Stampe su tela - A Silent Moment	Canvas schilderi - A Silent Moment	Obraz na płótnie - A Silent Moment	Canvas taulu - A Silent Moment	Lienzo - A Silent Moment	Canvastavla A Silent Moment - Tavla	https://wamaya.local/en/product/canvas-print-a-silent-moment/	https://wamaya.local/da/product/laerred-a-silent-moment/	https://wamaya.local/de/product/leinwandbild-a-silent-moment/	https://wamaya.local/fr/product/toile-a-silent-moment/	https://wamaya.local/it/product/stampe-su-tela-a-silent-moment/	https://wamaya.local/nl/product/canvas-schilderi-a-silent-moment/	https://wamaya.local/pl/product/obraz-na-plotnie-a-silent-moment/	https://wamaya.local/fi/product/canvas-taulu-a-silent-moment/	https://wamaya.local/es/product/lienzo-a-silent-moment/	https://wamaya.local/product/canvastavla-a-silent-moment-tavla/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Black Friday	https://pictufy.com/api/interiors.php?p=2617034&i=1079	https://pictufy.com/api/interiors.php?p=2617034&i=94	
Canvas print - Abstract Blue Shapes No1 Print	Lærred - Abstract Blue Shapes No1 Print	Leinwandbild - Abstract Blue Shapes No1 Print	Toile - Abstract Blue Shapes No1 Print	Stampe su tela - Abstract Blue Shapes No1 Print	Canvas schilderi - Abstract Blue Shapes No1 Print	Obraz na płótnie - Abstract Blue Shapes No1 Print	Canvas taulu - Abstract Blue Shapes No1 Print	Lienzo - Abstract Blue Shapes No1 Print	Canvastavla Abstract Blue Shapes No1 Print - Tavla	https://wamaya.local/en/product/canvas-print-abstract-blue-shapes-no1-print/	https://wamaya.local/da/product/laerred-abstract-blue-shapes-no1-print/	https://wamaya.local/de/product/leinwandbild-abstract-blue-shapes-no1-print/	https://wamaya.local/fr/product/toile-abstract-blue-shapes-no1-print/	https://wamaya.local/it/product/stampe-su-tela-abstract-blue-shapes-no1-print/	https://wamaya.local/nl/product/canvas-schilderi-abstract-blue-shapes-no1-print/	https://wamaya.local/pl/product/obraz-na-plotnie-abstract-blue-shapes-no1-print/	https://wamaya.local/fi/product/canvas-taulu-abstract-blue-shapes-no1-print/	https://wamaya.local/es/product/lienzo-abstract-blue-shapes-no1-print/	https://wamaya.local/product/canvastavla-abstract-blue-shapes-no1-print-tavla/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Abstrakt	https://pictufy.com/api/interiors.php?p=2960922&i=1079	https://pictufy.com/api/interiors.php?p=2960922&i=94	
Canvas print - Mid Century Modern Objects	Lærred - Mid Century Modern Objects	Leinwandbild - Mid Century Modern Objects	Toile - Mid Century Modern Objects	Stampe su tela - Mid Century Modern Objects	Canvas schilderi - Mid Century Modern Objects	Obraz na płótnie - Mid Century Modern Objects	Canvas taulu - Mid Century Modern Objects	Lienzo - Mid Century Modern Objects	Canvastavla Mid Century Modern Objects - Tavla	https://wamaya.local/en/product/canvas-print-mid-century-modern-objects/	https://wamaya.local/da/product/laerred-mid-century-modern-objects/	https://wamaya.local/de/product/leinwandbild-mid-century-modern-objects/	https://wamaya.local/fr/product/toile-mid-century-modern-objects/	https://wamaya.local/it/product/stampe-su-tela-mid-century-modern-objects/	https://wamaya.local/nl/product/canvas-schilderi-mid-century-modern-objects/	https://wamaya.local/pl/product/obraz-na-plotnie-mid-century-modern-objects/	https://wamaya.local/fi/product/canvas-taulu-mid-century-modern-objects/	https://wamaya.local/es/product/lienzo-mid-century-modern-objects/	https://wamaya.local/product/canvastavla-mid-century-modern-objects-tavla/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Beige	https://pictufy.com/api/interiors.php?p=2814215&i=1079	https://pictufy.com/api/interiors.php?p=2814215&i=94	
Canvas print - CRSTL	Lærred - CRSTL	Leinwandbild - CRSTL	Toile - CRSTL	Stampe su tela - CRSTL	Canvas schilderi - CRSTL	Obraz na płótnie - CRSTL	Canvas taulu - CRSTL	Lienzo - CRSTL	Canvastavla CRSTL - Tavla	https://wamaya.local/en/product/canvas-print-crstl/	https://wamaya.local/da/product/laerred-crstl/	https://wamaya.local/de/product/leinwandbild-crstl/	https://wamaya.local/fr/product/toile-crstl/	https://wamaya.local/it/product/stampe-su-tela-crstl/	https://wamaya.local/nl/product/canvas-schilderi-crstl/	https://wamaya.local/pl/product/obraz-na-plotnie-crstl/	https://wamaya.local/fi/product/canvas-taulu-crstl/	https://wamaya.local/es/product/lienzo-crstl/	https://wamaya.local/product/canvastavla-crstl-tavla/	Minimalist	Minimalistisk	Minimalistisch	Minimaliste	Minimalist	Minimalist	Minimalist	Minimalistinen	Minimalista	Minimalistisk	Astronomi	https://pictufy.com/api/interiors.php?p=2543295&i=1079	https://pictufy.com/api/interiors.php?p=2543295&i=94	
Canvas print - Summer Zen	Lærred - Summer Zen	Leinwandbild - Summer Zen	Toile - Summer Zen	Stampe su tela - Summer Zen	Canvas schilderi - Summer Zen	Obraz na płótnie - Summer Zen	Canvas taulu - Summer Zen	Lienzo - Summer Zen	Canvastavla Summer Zen - Tavla	https://wamaya.local/en/product/canvas-print-summer-zen/	https://wamaya.local/da/product/laerred-summer-zen/	https://wamaya.local/de/product/leinwandbild-summer-zen/	https://wamaya.local/fr/product/toile-summer-zen/	https://wamaya.local/it/product/stampe-su-tela-summer-zen/	https://wamaya.local/nl/product/canvas-schilderi-summer-zen/	https://wamaya.local/pl/product/obraz-na-plotnie-summer-zen/	https://wamaya.local/fi/product/canvas-taulu-summer-zen/	https://wamaya.local/es/product/lienzo-summer-zen/	https://wamaya.local/product/canvastavla-summer-zen-tavla/	Japandi	Japandi	Japandi	Japandi	Japandi	Japandi	Japandi	Japandi	Japandi	Japandi	Stående tavlor	https://pictufy.com/api/interiors.php?p=2800272&i=1079	https://pictufy.com/api/interiors.php?p=2800272&i=94	
Canvas print - Sun rays	Lærred - Sun rays	Leinwandbild - Sun rays	Toile - Sun rays	Stampe su tela - Sun rays	Canvas schilderi - Sun rays	Obraz na płótnie - Sun rays	Canvas taulu - Sun rays	Lienzo - Sun rays	Canvastavla Sun rays - Tavla	https://wamaya.local/en/product/canvas-print-sun-rays-2/	https://wamaya.local/da/product/laerred-sun-rays-2/	https://wamaya.local/de/product/leinwandbild-sun-rays-2/	https://wamaya.local/fr/product/toile-sun-rays-2/	https://wamaya.local/it/product/stampe-su-tela-sun-rays-2/	https://wamaya.local/nl/product/canvas-schilderi-sun-rays-2/	https://wamaya.local/pl/product/obraz-na-plotnie-sun-rays-2/	https://wamaya.local/fi/product/canvas-taulu-sun-rays-2/	https://wamaya.local/es/product/lienzo-sun-rays-2/	https://wamaya.local/product/canvastavla-sun-rays-tavla-2/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Abstrakt	https://pictufy.com/api/interiors.php?p=2955345&i=1079	https://pictufy.com/api/interiors.php?p=2955345&i=94	
Canvas print - Vintage Car Love	Lærred - Vintage Car Love	Leinwandbild - Vintage Car Love	Toile - Vintage Car Love	Stampe su tela - Vintage Car Love	Canvas schilderi - Vintage Car Love	Obraz na płótnie - Vintage Car Love	Canvas taulu - Vintage Car Love	Lienzo - Vintage Car Love	Canvastavla Vintage Car Love - Tavla	https://wamaya.local/en/product/canvas-print-vintage-car-love/	https://wamaya.local/da/product/laerred-vintage-car-love/	https://wamaya.local/de/product/leinwandbild-vintage-car-love/	https://wamaya.local/fr/product/toile-vintage-car-love/	https://wamaya.local/it/product/stampe-su-tela-vintage-car-love/	https://wamaya.local/nl/product/canvas-schilderi-vintage-car-love/	https://wamaya.local/pl/product/obraz-na-plotnie-vintage-car-love/	https://wamaya.local/fi/product/canvas-taulu-vintage-car-love/	https://wamaya.local/es/product/lienzo-vintage-car-love/	https://wamaya.local/product/canvastavla-vintage-car-love-tavla/	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Berg	https://pictufy.com/api/interiors.php?p=2480538&i=1079	https://pictufy.com/api/interiors.php?p=2480538&i=94	
Canvas print - Mocca Coffee on Stripes - Hug in a Cup	Lærred - Mocca Coffee on Stripes - Hug in a Cup	Leinwandbild - Mocca Coffee on Stripes - Hug in a Cup	Toile - Mocca Coffee on Stripes - Hug in a Cup	Stampe su tela - Mocca Coffee on Stripes - Hug in a Cup	Canvas schilderi - Mocca Coffee on Stripes - Hug in a Cup	Obraz na płótnie - Mocca Coffee on Stripes - Hug in a Cup	Canvas taulu - Mocca Coffee on Stripes - Hug in a Cup	Lienzo - Mocca Coffee on Stripes - Hug in a Cup	Canvastavla Mocca Coffee on Stripes - Hug in a Cup - Tavla	https://wamaya.local/en/product/canvas-print-mocca-coffee-on-stripes-hug-in-a-cup/	https://wamaya.local/da/product/laerred-mocca-coffee-on-stripes-hug-in-a-cup/	https://wamaya.local/de/product/leinwandbild-mocca-coffee-on-stripes-hug-in-a-cup/	https://wamaya.local/fr/product/toile-mocca-coffee-on-stripes-hug-in-a-cup/	https://wamaya.local/it/product/stampe-su-tela-mocca-coffee-on-stripes-hug-in-a-cup/	https://wamaya.local/nl/product/canvas-schilderi-mocca-coffee-on-stripes-hug-in-a-cup/	https://wamaya.local/pl/product/obraz-na-plotnie-mocca-coffee-on-stripes-hug-in-a-cup/	https://wamaya.local/fi/product/canvas-taulu-mocca-coffee-on-stripes-hug-in-a-cup/	https://wamaya.local/es/product/lienzo-mocca-coffee-on-stripes-hug-in-a-cup/	https://wamaya.local/product/canvastavla-mocca-coffee-on-stripes-hug-in-a-cup-tavla/	Modern	Moderne	Modern	Moderne	Modern	Modern	Modern	Moderni	Moderno	Modern	Stående tavlor	https://pictufy.com/api/interiors.php?p=2718842&i=1079	https://pictufy.com/api/interiors.php?p=2718842&i=94	
Canvas print - Sun rays 1	Lærred - Sun rays 1	Leinwandbild - Sun rays 1	Toile - Sun rays 1	Stampe su tela - Sun rays 1	Canvas schilderi - Sun rays 1	Obraz na płótnie - Sun rays 1	Canvas taulu - Sun rays 1	Lienzo - Sun rays 1	Canvastavla Sun rays 1 - Tavla	https://wamaya.local/en/product/canvas-print-sun-rays-1/	https://wamaya.local/da/product/laerred-sun-rays-1/	https://wamaya.local/de/product/leinwandbild-sun-rays-1/	https://wamaya.local/fr/product/toile-sun-rays-1/	https://wamaya.local/it/product/stampe-su-tela-sun-rays-1/	https://wamaya.local/nl/product/canvas-schilderi-sun-rays-1/	https://wamaya.local/pl/product/obraz-na-plotnie-sun-rays-1/	https://wamaya.local/fi/product/canvas-taulu-sun-rays-1/	https://wamaya.local/es/product/lienzo-sun-rays-1/	https://wamaya.local/product/canvastavla-sun-rays-1-tavla/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Abstrakt	https://pictufy.com/api/interiors.php?p=2955344&i=1079	https://pictufy.com/api/interiors.php?p=2955344&i=94	
Canvas print - Christmas Mojito Cocktail	Lærred - Christmas Mojito Cocktail	Leinwandbild - Christmas Mojito Cocktail	Toile - Christmas Mojito Cocktail	Stampe su tela - Christmas Mojito Cocktail	Canvas schilderi - Christmas Mojito Cocktail	Obraz na płótnie - Christmas Mojito Cocktail	Canvas taulu - Christmas Mojito Cocktail	Lienzo - Christmas Mojito Cocktail	Canvastavla Christmas Mojito Cocktail - Tavla	https://wamaya.local/en/product/canvas-print-christmas-mojito-cocktail/	https://wamaya.local/da/product/laerred-christmas-mojito-cocktail/	https://wamaya.local/de/product/leinwandbild-christmas-mojito-cocktail/	https://wamaya.local/fr/product/toile-christmas-mojito-cocktail/	https://wamaya.local/it/product/stampe-su-tela-christmas-mojito-cocktail/	https://wamaya.local/nl/product/canvas-schilderi-christmas-mojito-cocktail/	https://wamaya.local/pl/product/obraz-na-plotnie-christmas-mojito-cocktail/	https://wamaya.local/fi/product/canvas-taulu-christmas-mojito-cocktail/	https://wamaya.local/es/product/lienzo-christmas-mojito-cocktail/	https://wamaya.local/product/canvastavla-christmas-mojito-cocktail-tavla/	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Illustrationer	https://pictufy.com/api/interiors.php?p=2991180&i=1079	https://pictufy.com/api/interiors.php?p=2991180&i=94	
Canvas print - Sweetbay (1927)	Lærred - Sweetbay (1927)	Leinwandbild - Sweetbay (1927)	Toile - Sweetbay (1927)	Stampe su tela - Sweetbay (1927)	Canvas schilderi - Sweetbay (1927)	Obraz na płótnie - Sweetbay (1927)	Canvas taulu - Sweetbay (1927)	Lienzo - Sweetbay (1927)	Canvastavla Sweetbay (1927) - Tavla	https://wamaya.local/en/product/canvas-print-sweetbay-1927/	https://wamaya.local/da/product/laerred-sweetbay-1927/	https://wamaya.local/de/product/leinwandbild-sweetbay-1927/	https://wamaya.local/fr/product/toile-sweetbay-1927/	https://wamaya.local/it/product/stampe-su-tela-sweetbay-1927/	https://wamaya.local/nl/product/canvas-schilderi-sweetbay-1927/	https://wamaya.local/pl/product/obraz-na-plotnie-sweetbay-1927/	https://wamaya.local/fi/product/canvas-taulu-sweetbay-1927/	https://wamaya.local/es/product/lienzo-sweetbay-1927/	https://wamaya.local/product/canvastavla-sweetbay-1927-tavla/	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Beige	https://pictufy.com/api/interiors.php?p=2732426&i=1079	https://pictufy.com/api/interiors.php?p=2732426&i=94	
